x,y,z
69,67,0.257597
69,68,0.252258
69,69,0.255788
69,70,0.249354
69,71,0.230257
69,72,0.162428
69,73,0.147972
69,74,0.131014
69,75,0.153197
69,76,0.149709
69,77,0.122649
69,78,0.0734466
69,79,-0.00312119
69,80,-0.0546847
69,81,-0.0488594
69,82,-0.0733267
69,83,-0.0982389
69,84,-0.131873
69,85,-0.145314
69,86,-0.182675
69,87,-0.144258
69,88,-0.0831146
69,89,-0.0462458
69,90,-0.0207436
69,91,-0.012622
69,92,-0.0653841
69,93,-0.0191573
69,94,-0.00498004
69,95,0.0298558
69,96,0.0457271
69,97,0.0772548
69,98,0.0976985
69,99,0.109673
70,0,0.115572
70,1,0.10257
70,2,0.0675182
70,3,0.0249496
70,4,-0.00340069
70,5,-0.00543223
70,6,-0.0195115
70,7,0.0422402
70,8,0.0888991
70,9,0.102002
70,10,0.10679
70,11,0.0872758
70,12,0.0492335
70,13,0.0290531
70,14,0.0105268
70,15,0.0572215
70,16,0.0599749
70,17,0.0271165
70,18,-0.0346408
70,19,-0.120455
70,20,-0.180601
70,21,-0.178666
70,22,-0.172478
70,23,-0.104936
70,24,-0.0232441
70,25,-0.0104745
70,26,0.0821667
70,27,0.215821
70,28,0.297956
70,29,0.304919
70,30,0.283623
70,31,0.279978
70,32,0.290362
70,33,0.304623
70,34,0.298733
70,35,0.301145
70,36,0.317122
70,37,0.315958
70,38,0.313792
70,39,0.355297
70,40,0.391795
70,41,0.362651
70,42,0.321243
70,43,0.276064
70,44,0.247282
70,45,0.224318
70,46,0.175201
70,47,0.115336
70,48,0.0559889
70,49,0.0826725
70,50,0.071191
70,51,0.0343272
70,52,-0.0059661
70,53,-0.0390345
70,54,-0.0825549
70,55,-0.0768473
70,56,-0.035729
70,57,-0.00777581
70,58,-0.00155047
70,59,-0.00594927
70,60,-0.0645111
70,61,-0.0446993
70,62,0.00997388
70,63,0.0808522
70,64,0.132471
70,65,0.194822
70,66,0.245925
70,67,0.284068
70,68,0.283791
70,69,0.285705
70,70,0.283149
70,71,0.241296
70,72,0.157695
70,73,0.145559
70,74,0.171959
70,75,0.203177
70,76,0.18018
70,77,0.157733
70,78,0.0914602
70,79,-0.00451392
70,80,-0.0495888
70,81,-0.0796054
70,82,-0.120227
70,83,-0.133056
70,84,-0.102611
70,85,-0.118296
70,86,-0.16445
70,87,-0.103227
70,88,-0.0508734
70,89,-0.0227845
70,90,-0.0218321
70,91,-0.04019
70,92,-0.0787291
70,93,-0.0677815
70,94,-0.031523
70,95,0.0402317
70,96,0.0513606
70,97,0.0752938
70,98,0.0881308
70,99,0.0918896
71,0,0.0752097
71,1,0.0691586
71,2,0.0496606
71,3,0.045538
71,4,-0.0115869
71,5,-0.0269816
71,6,0.0215318
71,7,0.0535419
71,8,0.0632221
71,9,0.04745
71,10,0.0661203
71,11,0.0687549
71,12,0.0681976
71,13,0.0716989
71,14,0.0607221
71,15,0.0550671
71,16,0.0431907
71,17,-0.00486898
71,18,-0.0597813
71,19,-0.13306
71,20,-0.165855
71,21,-0.157963
71,22,-0.15705
71,23,-0.121634
71,24,-0.0413634
71,25,0.0148402
71,26,0.0545164
71,27,0.180176
71,28,0.285779
71,29,0.286578
71,30,0.262767
71,31,0.262696
71,32,0.258373
71,33,0.314824
71,34,0.329246
71,35,0.33475
71,36,0.341505
71,37,0.33271
71,38,0.303528
71,39,0.326003
71,40,0.36546
71,41,0.341695
71,42,0.334858
71,43,0.280418
71,44,0.219892
71,45,0.183572
71,46,0.147104
71,47,0.0980371
71,48,0.041363
71,49,0.030423
71,50,0.0837644
71,51,0.0714618
71,52,0.033286
71,53,-0.0632767
71,54,-0.116688
71,55,-0.107454
71,56,-0.0744458
71,57,-0.0556833
71,58,-0.0336699
71,59,-0.0588343
71,60,-0.0783992
71,61,-0.106228
71,62,-0.0344912
71,63,0.0533382
71,64,0.139439
71,65,0.169793
71,66,0.237561
71,67,0.297405
71,68,0.346085
71,69,0.317698
71,70,0.306421
71,71,0.271527
71,72,0.189431
71,73,0.160021
71,74,0.174772
71,75,0.175757
71,76,0.156191
71,77,0.100221
71,78,0.0388622
71,79,-0.0417411
71,80,-0.0597083
71,81,-0.083311
71,82,-0.164088
71,83,-0.183446
71,84,-0.144926
71,85,-0.125724
71,86,-0.11926
71,87,-0.0816684
71,88,-0.0450757
71,89,-0.0452231
71,90,-0.0176928
71,91,-0.0300019
71,92,-0.0597852
71,93,-0.0426536
71,94,-0.0109848
71,95,0.0352671
71,96,0.0597876
71,97,0.074196
71,98,0.0511464
71,99,0.059167
72,0,0.042466
72,1,0.0616715
72,2,0.0698108
72,3,0.0452665
72,4,0.000374748
72,5,0.00423402
72,6,0.0282519
72,7,0.0503657
72,8,0.0559653
72,9,0.0448557
72,10,0.0745807
72,11,0.103019
72,12,0.115934
72,13,0.0790384
72,14,0.0821571
72,15,0.0747767
72,16,0.0453022
72,17,-0.0187814
72,18,-0.0813733
72,19,-0.129454
72,20,-0.145539
72,21,-0.134473
72,22,-0.155066
72,23,-0.114734
72,24,-0.0306052
72,25,0.0204582
72,26,0.0511993
72,27,0.124135
72,28,0.231303
72,29,0.281328
72,30,0.254793
72,31,0.257966
72,32,0.271664
72,33,0.304431
72,34,0.325561
72,35,0.32068
72,36,0.338929
72,37,0.332118
72,38,0.270254
72,39,0.291783
72,40,0.311683
72,41,0.285456
72,42,0.293042
72,43,0.232064
72,44,0.186347
72,45,0.113246
72,46,0.120085
72,47,0.107342
72,48,0.0444489
72,49,0.0269621
72,50,0.0847418
72,51,0.0600889
72,52,0.00773284
72,53,-0.0569106
72,54,-0.11552
72,55,-0.144046
72,56,-0.100423
72,57,-0.110418
72,58,-0.0802161
72,59,-0.0739723
72,60,-0.0871142
72,61,-0.137331
72,62,-0.0810328
72,63,0.0313606
72,64,0.132935
72,65,0.162421
72,66,0.25939
72,67,0.310372
72,68,0.350767
72,69,0.369339
72,70,0.363779
72,71,0.29289
72,72,0.208509
72,73,0.167604
72,74,0.165413
72,75,0.14506
72,76,0.0986225
72,77,0.0356151
72,78,-0.0124221
72,79,-0.0640511
72,80,-0.0693623
72,81,-0.10327
72,82,-0.18892
72,83,-0.18701
72,84,-0.158349
72,85,-0.147018
72,86,-0.133905
72,87,-0.107593
72,88,-0.069941
72,89,-0.0414344
72,90,-0.0127227
72,91,-0.0551125
72,92,-0.0552355
72,93,-0.012088
72,94,0.00286119
72,95,0.0529546
72,96,0.0696144
72,97,0.0583151
72,98,0.0132921
72,99,0.0600582
73,0,0.0276288
73,1,0.0218583
73,2,0.0238821
73,3,0.0259947
73,4,-0.0116331
73,5,0.0277444
73,6,0.0368304
73,7,0.0450285
73,8,0.0728713
73,9,0.0496843
73,10,0.074381
73,11,0.0919247
73,12,0.105052
73,13,0.0893006
73,14,0.0240277
73,15,0.0336788
73,16,0.053209
73,17,0.0139709
73,18,-0.0342282
73,19,-0.0925761
73,20,-0.114944
73,21,-0.11036
73,22,-0.12323
73,23,-0.101654
73,24,-0.0405845
73,25,0.0194512
73,26,0.0474068
73,27,0.146671
73,28,0.177042
73,29,0.232127
73,30,0.234073
73,31,0.229386
73,32,0.211014
73,33,0.241016
73,34,0.260184
73,35,0.254306
73,36,0.249861
73,37,0.248443
73,38,0.235585
73,39,0.245904
73,40,0.252671
73,41,0.24661
73,42,0.243955
73,43,0.196326
73,44,0.127477
73,45,0.0842417
73,46,0.103528
73,47,0.0611988
73,48,0.0583423
73,49,0.0570295
73,50,0.0798918
73,51,0.0577427
73,52,0.00516863
73,53,-0.0289753
73,54,-0.0971475
73,55,-0.132731
73,56,-0.113627
73,57,-0.0722325
73,58,-0.0704238
73,59,-0.0559186
73,60,-0.10027
73,61,-0.10083
73,62,-0.0617543
73,63,0.00894507
73,64,0.120927
73,65,0.178713
73,66,0.215915
73,67,0.308566
73,68,0.383632
73,69,0.365426
73,70,0.384993
73,71,0.313165
73,72,0.192152
73,73,0.164748
73,74,0.158963
73,75,0.0975625
73,76,0.0567918
73,77,-0.00554503
73,78,-0.0719195
73,79,-0.0983319
73,80,-0.111303
73,81,-0.150194
73,82,-0.213254
73,83,-0.214479
73,84,-0.175395
73,85,-0.140614
73,86,-0.138914
73,87,-0.107038
73,88,-0.0220527
73,89,-0.00174535
73,90,-0.0260558
73,91,-0.0593581
73,92,-0.0426033
73,93,-0.0368317
73,94,-0.0285373
73,95,0.00548678
73,96,0.0551007
73,97,0.0671572
73,98,0.0369343
73,99,0.0393541
74,0,-0.0276015
74,1,-0.00921325
74,2,-0.0253541
74,3,-0.0352982
74,4,-0.0718447
74,5,-0.0429601
74,6,0.00715154
74,7,0.0474074
74,8,0.0410237
74,9,0.0403636
74,10,0.0475741
74,11,0.0999466
74,12,0.0729451
74,13,0.0563751
74,14,-0.0166857
74,15,-0.0409164
74,16,-0.00659645
74,17,0.0100906
74,18,-0.0315374
74,19,-0.0926607
74,20,-0.104851
74,21,-0.0579868
74,22,-0.0761778
74,23,-0.0916657
74,24,-0.0406619
74,25,0.00907625
74,26,0.0429313
74,27,0.0941534
74,28,0.126197
74,29,0.159699
74,30,0.182257
74,31,0.161928
74,32,0.163844
74,33,0.228855
74,34,0.23311
74,35,0.247137
74,36,0.243844
74,37,0.249113
74,38,0.238963
74,39,0.236415
74,40,0.257806
74,41,0.221585
74,42,0.191019
74,43,0.17118
74,44,0.137366
74,45,0.0623267
74,46,0.0815421
74,47,0.0601557
74,48,0.0478332
74,49,0.0324269
74,50,0.048845
74,51,0.0228393
74,52,0.0169647
74,53,0.00567755
74,54,-0.0252733
74,55,-0.0842758
74,56,-0.101157
74,57,-0.0934362
74,58,-0.0842769
74,59,-0.103228
74,60,-0.092722
74,61,-0.118581
74,62,-0.0781608
74,63,-0.0109419
74,64,0.0850408
74,65,0.129743
74,66,0.204086
74,67,0.277189
74,68,0.338311
74,69,0.363841
74,70,0.358417
74,71,0.276435
74,72,0.196262
74,73,0.135394
74,74,0.0880715
74,75,0.0311582
74,76,-0.00420289
74,77,-0.069653
74,78,-0.106992
74,79,-0.123808
74,80,-0.128897
74,81,-0.163759
74,82,-0.174582
74,83,-0.165861
74,84,-0.157936
74,85,-0.14636
74,86,-0.123489
74,87,-0.0918713
74,88,-0.0378417
74,89,0.0102214
74,90,0.0203121
74,91,-0.0173318
74,92,0.00773355
74,93,0.00449516
74,94,-0.0118872
74,95,-0.00691801
74,96,0.0405938
74,97,0.0392637
74,98,0.0408227
74,99,0.0951295
75,0,-0.0729363
75,1,-0.0562952
75,2,-0.0763325
75,3,-0.120017
75,4,-0.119531
75,5,-0.128165
75,6,-0.0288845
75,7,0.0262258
75,8,0.0116756
75,9,0.0111675
75,10,0.0491795
75,11,0.0920858
75,12,0.0673563
75,13,0.0518071
75,14,-0.0226993
75,15,-0.0151662
75,16,-0.0100811
75,17,-0.0208357
75,18,-0.0550333
75,19,-0.0734538
75,20,-0.0795806
75,21,-0.0770202
75,22,-0.0935087
75,23,-0.0958483
75,24,-0.0897787
75,25,-0.0176538
75,26,0.0290883
75,27,0.0735486
75,28,0.0941828
75,29,0.0667981
75,30,0.0653916
75,31,0.0847134
75,32,0.116814
75,33,0.192299
75,34,0.217782
75,35,0.246664
75,36,0.264345
75,37,0.251012
75,38,0.260691
75,39,0.215571
75,40,0.187114
75,41,0.158397
75,42,0.152039
75,43,0.12518
75,44,0.146536
75,45,0.130599
75,46,0.123331
75,47,0.0628485
75,48,0.0326886
75,49,0.017489
75,50,0.0480363
75,51,0.0676198
75,52,0.0490913
75,53,0.0219746
75,54,0.0350896
75,55,0.0240751
75,56,-0.0140116
75,57,-0.0726612
75,58,-0.108223
75,59,-0.0838133
75,60,-0.0782659
75,61,-0.0820472
75,62,-0.0621512
75,63,0.0149221
75,64,0.105258
75,65,0.142608
75,66,0.198536
75,67,0.296179
75,68,0.366711
75,69,0.357054
75,70,0.371041
75,71,0.325326
75,72,0.211787
75,73,0.123568
75,74,0.0792816
75,75,0.0263523
75,76,0.00706159
75,77,-0.0385941
75,78,-0.109996
75,79,-0.132834
75,80,-0.106349
75,81,-0.148381
75,82,-0.136281
75,83,-0.136615
75,84,-0.143879
75,85,-0.10939
75,86,-0.113393
75,87,-0.0534212
75,88,-0.0279889
75,89,0.0365043
75,90,0.0480485
75,91,0.0500409
75,92,0.0495468
75,93,0.0699144
75,94,0.0295677
75,95,-0.00885248
75,96,0.0619072
75,97,0.108355
75,98,0.0856104
75,99,0.100719
76,0,-0.104413
76,1,-0.106684
76,2,-0.122714
76,3,-0.119601
76,4,-0.155488
76,5,-0.124735
76,6,-0.0384005
76,7,0.00163705
76,8,0.00629838
76,9,0.0123564
76,10,0.0254392
76,11,0.0371338
76,12,0.054459
76,13,0.0454323
76,14,0.00401171
76,15,0.0199253
76,16,0.0154144
76,17,-0.00615695
76,18,-0.0421095
76,19,-0.046174
76,20,-0.048828
76,21,-0.0746148
76,22,-0.0818957
76,23,-0.0521605
76,24,-0.0652161
76,25,-0.0553989
76,26,0.00669559
76,27,0.0551216
76,28,0.093133
76,29,0.0645507
76,30,0.0472214
76,31,0.0599164
76,32,0.0753456
76,33,0.113489
76,34,0.172235
76,35,0.233653
76,36,0.26335
76,37,0.270047
76,38,0.249225
76,39,0.178167
76,40,0.137332
76,41,0.138416
76,42,0.14598
76,43,0.187639
76,44,0.204519
76,45,0.20525
76,46,0.1554
76,47,0.0962308
76,48,0.0792187
76,49,0.0706241
76,50,0.0895285
76,51,0.110827
76,52,0.122801
76,53,0.0722868
76,54,0.0921604
76,55,0.0758626
76,56,0.0245534
76,57,0.0033418
76,58,-0.00712781
76,59,-0.0279054
76,60,-0.0106556
76,61,-0.00546695
76,62,-0.000655697
76,63,0.0510625
76,64,0.114117
76,65,0.15057
76,66,0.240428
76,67,0.334667
76,68,0.398578
76,69,0.383064
76,70,0.374683
76,71,0.378199
76,72,0.291458
76,73,0.194704
76,74,0.119494
76,75,0.0697303
76,76,0.0722454
76,77,-0.00251143
76,78,-0.0896007
76,79,-0.114178
76,80,-0.135975
76,81,-0.10495
76,82,-0.0827906
76,83,-0.0998896
76,84,-0.135511
76,85,-0.114245
76,86,-0.112263
76,87,-0.0459401
76,88,0.0325358
76,89,0.0563814
76,90,0.0519572
76,91,0.0310177
76,92,0.0456541
76,93,0.0688399
76,94,0.0325656
76,95,0.032876
76,96,0.0848825
76,97,0.104466
76,98,0.0879149
76,99,0.0869587
77,0,-0.15432
77,1,-0.179226
77,2,-0.179913
77,3,-0.17589
77,4,-0.194087
77,5,-0.184459
77,6,-0.104549
77,7,-0.0264859
77,8,0.00125747
77,9,0.0149375
77,10,-0.0117274
77,11,-0.000978983
77,12,0.0146506
77,13,0.022332
77,14,0.00143231
77,15,0.0130491
77,16,0.0398232
77,17,0.0306962
77,18,0.0218003
77,19,0.0450106
77,20,0.0305843
77,21,-0.000955032
77,22,0.00729195
77,23,0.0135508
77,24,-0.0016631
77,25,-0.0409654
77,26,-0.0260834
77,27,0.00757679
77,28,0.0698576
77,29,0.0737139
77,30,0.0603748
77,31,0.0374337
77,32,0.0627139
77,33,0.0861606
77,34,0.160917
77,35,0.230424
77,36,0.273325
77,37,0.248434
77,38,0.225536
77,39,0.166222
77,40,0.126621
77,41,0.147506
77,42,0.204191
77,43,0.239652
77,44,0.255058
77,45,0.269191
77,46,0.207405
77,47,0.138628
77,48,0.0623674
77,49,0.0774927
77,50,0.0704628
77,51,0.110921
77,52,0.13459
77,53,0.1364
77,54,0.109362
77,55,0.102967
77,56,0.0707451
77,57,0.0308071
77,58,0.0411729
77,59,0.0303456
77,60,0.0440834
77,61,0.0632518
77,62,0.0722474
77,63,0.0890614
77,64,0.156385
77,65,0.186622
77,66,0.243566
77,67,0.346635
77,68,0.348304
77,69,0.352179
77,70,0.337133
77,71,0.359265
77,72,0.304305
77,73,0.2057
77,74,0.129892
77,75,0.0667869
77,76,0.0575813
77,77,-0.0220381
77,78,-0.0777848
77,79,-0.135203
77,80,-0.13396
77,81,-0.0775504
77,82,-0.0738318
77,83,-0.0750206
77,84,-0.0619582
77,85,-0.0760424
77,86,-0.0819272
77,87,-0.055329
77,88,0.00410847
77,89,0.0670711
77,90,0.0510058
77,91,-0.00236622
77,92,0.025606
77,93,0.0550463
77,94,0.0295956
77,95,0.0496312
77,96,0.0697163
77,97,0.0785064
77,98,0.0652744
77,99,0.0760849
78,0,-0.193678
78,1,-0.217289
78,2,-0.209872
78,3,-0.217346
78,4,-0.223746
78,5,-0.195113
78,6,-0.133887
78,7,-0.0774922
78,8,-0.0534001
78,9,0.00317033
78,10,-0.00510205
78,11,-0.0255487
78,12,-0.0156019
78,13,0.0230245
78,14,0.0417171
78,15,0.0337731
78,16,0.0443205
78,17,0.0690895
78,18,0.0650219
78,19,0.0852313
78,20,0.0885449
78,21,0.0781322
78,22,0.0459002
78,23,0.0214546
78,24,0.000155819
78,25,-0.0336219
78,26,-0.0592576
78,27,-0.0173566
78,28,0.0160521
78,29,0.0351343
78,30,0.0754097
78,31,0.0377089
78,32,0.0409883
78,33,0.0691872
78,34,0.104028
78,35,0.156126
78,36,0.209091
78,37,0.218983
78,38,0.193049
78,39,0.164767
78,40,0.167868
78,41,0.173612
78,42,0.222106
78,43,0.255584
78,44,0.255998
78,45,0.276195
78,46,0.219083
78,47,0.151872
78,48,0.095688
78,49,0.0543349
78,50,0.0731792
78,51,0.115362
78,52,0.147122
78,53,0.147055
78,54,0.141578
78,55,0.124589
78,56,0.087591
78,57,0.0630967
78,58,0.0689435
78,59,0.0820045
78,60,0.0598907
78,61,0.0617154
78,62,0.0923883
78,63,0.0992475
78,64,0.157174
78,65,0.21154
78,66,0.284569
78,67,0.354128
78,68,0.352274
78,69,0.353395
78,70,0.307209
78,71,0.323493
78,72,0.290409
78,73,0.209212
78,74,0.140068
78,75,0.0474803
78,76,0.0362685
78,77,-4.81575e-05
78,78,-0.0795607
78,79,-0.1536
78,80,-0.161617
78,81,-0.104889
78,82,-0.0633649
78,83,-0.0505848
78,84,-0.0321218
78,85,-0.047593
78,86,-0.0552486
78,87,-0.0328798
78,88,-0.0139595
78,89,0.0416878
78,90,0.0290672
78,91,0.00632201
78,92,0.0223206
78,93,0.0509888
78,94,0.0332844
78,95,0.0395743
78,96,0.0338734
78,97,0.0226741
78,98,0.00688648
78,99,0.0539867
79,0,-0.185195
79,1,-0.220064
79,2,-0.186151
79,3,-0.190735
79,4,-0.190955
79,5,-0.189365
79,6,-0.156244
79,7,-0.11112
79,8,-0.0607427
79,9,-0.00709578
79,10,-0.0325028
79,11,-0.0248205
79,12,0.0225413
79,13,0.102348
79,14,0.0993756
79,15,0.119339
79,16,0.11942
79,17,0.127023
79,18,0.110521
79,19,0.130402
79,20,0.17933
79,21,0.131145
79,22,0.0838466
79,23,0.0493741
79,24,-0.0334088
79,25,-0.0691688
79,26,-0.0463139
79,27,-0.0458148
79,28,-0.0301849
79,29,-0.008177
79,30,0.0516977
79,31,0.0790209
79,32,0.0791723
79,33,0.0727721
79,34,0.102023
79,35,0.117309
79,36,0.134891
79,37,0.127894
79,38,0.162555
79,39,0.157997
79,40,0.150932
79,41,0.197846
79,42,0.235416
79,43,0.240927
79,44,0.243509
79,45,0.245026
79,46,0.229939
79,47,0.178164
79,48,0.137755
79,49,0.0791811
79,50,0.0821778
79,51,0.146577
79,52,0.167204
79,53,0.129165
79,54,0.134975
79,55,0.139967
79,56,0.124415
79,57,0.130039
79,58,0.12998
79,59,0.0930556
79,60,0.0657153
79,61,0.0886549
79,62,0.115333
79,63,0.145464
79,64,0.171485
79,65,0.202507
79,66,0.304441
79,67,0.358173
79,68,0.361563
79,69,0.3557
79,70,0.279725
79,71,0.270617
79,72,0.205288
79,73,0.135226
79,74,0.0508136
79,75,-0.016954
79,76,-0.0122374
79,77,-0.0593678
79,78,-0.12778
79,79,-0.178018
79,80,-0.179851
79,81,-0.173095
79,82,-0.100167
79,83,-0.0858137
79,84,-0.034559
79,85,-0.0166214
79,86,-0.0593873
79,87,-0.0766596
79,88,-0.0346835
79,89,-0.0056274
79,90,0.0158938
79,91,-0.0071105
79,92,-0.0264206
79,93,-0.00490557
79,94,-0.023368
79,95,-0.0435405
79,96,-0.0489828
79,97,-0.0111588
79,98,-0.00761713
79,99,0.00972257
80,0,-0.185657
80,1,-0.210805
80,2,-0.209458
80,3,-0.18724
80,4,-0.183427
80,5,-0.175929
80,6,-0.132068
80,7,-0.0678727
80,8,-0.0476876
80,9,-0.0444339
80,10,-0.0129259
80,11,0.0210995
80,12,0.083942
80,13,0.131284
80,14,0.137539
80,15,0.160883
80,16,0.169881
80,17,0.168639
80,18,0.164496
80,19,0.171018
80,20,0.202559
80,21,0.150945
80,22,0.0898556
80,23,0.0248419
80,24,-0.0466716
80,25,-0.0785128
80,26,-0.0605395
80,27,-0.0771449
80,28,-0.063404
80,29,-0.0184562
80,30,0.0132718
80,31,0.0982801
80,32,0.123112
80,33,0.0935323
80,34,0.0830865
80,35,0.0805264
80,36,0.0911487
80,37,0.116498
80,38,0.120294
80,39,0.143267
80,40,0.183341
80,41,0.192037
80,42,0.209769
80,43,0.233943
80,44,0.231458
80,45,0.226378
80,46,0.220016
80,47,0.196123
80,48,0.153548
80,49,0.0909047
80,50,0.0757725
80,51,0.111682
80,52,0.122993
80,53,0.117294
80,54,0.156053
80,55,0.190113
80,56,0.164755
80,57,0.163738
80,58,0.172206
80,59,0.121022
80,60,0.0590968
80,61,0.0912781
80,62,0.115872
80,63,0.135671
80,64,0.178227
80,65,0.213255
80,66,0.276484
80,67,0.311457
80,68,0.318554
80,69,0.307487
80,70,0.272777
80,71,0.232827
80,72,0.137078
80,73,0.0466839
80,74,-0.00741754
80,75,-0.0328528
80,76,-0.0682893
80,77,-0.103946
80,78,-0.16061
80,79,-0.207255
80,80,-0.250992
80,81,-0.213536
80,82,-0.118127
80,83,-0.0837929
80,84,-0.00416793
80,85,0.00310457
80,86,-0.0242185
80,87,-0.0471113
80,88,-0.01088
80,89,-0.00421257
80,90,-0.00974104
80,91,-0.034397
80,92,-0.0423319
80,93,-0.041436
80,94,-0.0617356
80,95,-0.0615189
80,96,-0.0463034
80,97,-0.0157192
80,98,-0.0176552
80,99,-0.00184515
81,0,-0.203926
81,1,-0.198576
81,2,-0.221517
81,3,-0.20249
81,4,-0.176074
81,5,-0.150613
81,6,-0.101838
81,7,-0.0479807
81,8,-0.040087
81,9,-0.0330963
81,10,-0.00683462
81,11,0.00989365
81,12,0.0818771
81,13,0.138326
81,14,0.141072
81,15,0.152923
81,16,0.156187
81,17,0.16895
81,18,0.15983
81,19,0.15775
81,20,0.1708
81,21,0.109239
81,22,0.0513361
81,23,-0.00773993
81,24,-0.0475576
81,25,-0.0418647
81,26,-0.0267016
81,27,-0.0242236
81,28,-0.00401566
81,29,0.0367171
81,30,0.0857303
81,31,0.106943
81,32,0.116304
81,33,0.116248
81,34,0.0903782
81,35,0.0854569
81,36,0.0891856
81,37,0.112101
81,38,0.137843
81,39,0.191726
81,40,0.198799
81,41,0.223464
81,42,0.21405
81,43,0.211485
81,44,0.207511
81,45,0.236585
81,46,0.18924
81,47,0.200366
81,48,0.153412
81,49,0.0730039
81,50,0.103523
81,51,0.0641836
81,52,0.0885359
81,53,0.0724045
81,54,0.113644
81,55,0.135399
81,56,0.176873
81,57,0.200493
81,58,0.190154
81,59,0.155179
81,60,0.110936
81,61,0.0998044
81,62,0.0910831
81,63,0.122079
81,64,0.144036
81,65,0.179482
81,66,0.233425
81,67,0.246795
81,68,0.242024
81,69,0.256062
81,70,0.267048
81,71,0.246817
81,72,0.160371
81,73,0.0840605
81,74,0.0170886
81,75,-0.0574427
81,76,-0.110628
81,77,-0.122461
81,78,-0.177465
81,79,-0.244264
81,80,-0.282001
81,81,-0.254301
81,82,-0.156195
81,83,-0.0870774
81,84,-0.0315386
81,85,-0.0261588
81,86,-0.00997842
81,87,0.000924597
81,88,-0.00265627
81,89,-0.0381501
81,90,-0.0664276
81,91,-0.045231
81,92,-0.0423093
81,93,-0.0618382
81,94,-0.0855219
81,95,-0.0772277
81,96,-0.0317234
81,97,-0.0201473
81,98,-0.0152876
81,99,0.00951895
82,0,-0.212678
82,1,-0.214705
82,2,-0.214889
82,3,-0.197168
82,4,-0.154417
82,5,-0.114721
82,6,-0.0619828
82,7,-0.0457195
82,8,-0.0253354
82,9,-0.0264015
82,10,-0.0590761
82,11,-0.00871565
82,12,0.06027
82,13,0.0938901
82,14,0.111694
82,15,0.151239
82,16,0.150689
82,17,0.150383
82,18,0.129451
82,19,0.123117
82,20,0.0858049
82,21,0.0511069
82,22,0.0159935
82,23,-0.0217041
82,24,-0.0344298
82,25,-0.0322639
82,26,0.0211669
82,27,-0.0197789
82,28,-0.0289185
82,29,0.0197548
82,30,0.067671
82,31,0.0591189
82,32,0.104995
82,33,0.119021
82,34,0.0946906
82,35,0.066722
82,36,0.0673568
82,37,0.123174
82,38,0.192918
82,39,0.245669
82,40,0.254073
82,41,0.237986
82,42,0.224548
82,43,0.171703
82,44,0.200559
82,45,0.198526
82,46,0.200111
82,47,0.182693
82,48,0.162474
82,49,0.116933
82,50,0.116666
82,51,0.0920559
82,52,0.065472
82,53,0.0417012
82,54,0.0939828
82,55,0.0825055
82,56,0.140581
82,57,0.17543
82,58,0.220707
82,59,0.185024
82,60,0.179894
82,61,0.131448
82,62,0.0878029
82,63,0.0893337
82,64,0.0957068
82,65,0.138856
82,66,0.194081
82,67,0.199315
82,68,0.221319
82,69,0.237074
82,70,0.261802
82,71,0.220177
82,72,0.156079
82,73,0.105798
82,74,0.0303487
82,75,-0.0784883
82,76,-0.134754
82,77,-0.139837
82,78,-0.190586
82,79,-0.236829
82,80,-0.281886
82,81,-0.243126
82,82,-0.162281
82,83,-0.110843
82,84,-0.0478739
82,85,-0.00078121
82,86,-0.0302544
82,87,-0.0156082
82,88,-0.0338413
82,89,-0.101179
82,90,-0.128222
82,91,-0.0870081
82,92,-0.138313
82,93,-0.133167
82,94,-0.139102
82,95,-0.119897
82,96,-0.0988394
82,97,-0.0755356
82,98,-0.0520001
82,99,0.0035523
83,0,-0.184022
83,1,-0.220766
83,2,-0.21528
83,3,-0.22334
83,4,-0.167781
83,5,-0.109897
83,6,-0.0479022
83,7,-0.0373139
83,8,-0.0289443
83,9,-0.0502563
83,10,-0.0568137
83,11,-0.040055
83,12,0.0271824
83,13,0.0549525
83,14,0.088937
83,15,0.10967
83,16,0.0995401
83,17,0.0915269
83,18,0.0683123
83,19,0.0605904
83,20,0.000445151
83,21,0.00138322
83,22,-0.0112976
83,23,-0.029641
83,24,-0.0353396
83,25,-0.0379191
83,26,-0.0252816
83,27,-0.0291843
83,28,-0.0290747
83,29,-0.0024503
83,30,0.0159291
83,31,0.0404366
83,32,0.029482
83,33,0.110275
83,34,0.104129
83,35,0.0512464
83,36,0.0690178
83,37,0.124088
83,38,0.154669
83,39,0.232765
83,40,0.25581
83,41,0.206598
83,42,0.172237
83,43,0.156915
83,44,0.167876
83,45,0.155834
83,46,0.190952
83,47,0.169041
83,48,0.123153
83,49,0.0843833
83,50,0.0907156
83,51,0.0432753
83,52,0.0057089
83,53,0.0234857
83,54,0.0585267
83,55,0.0761178
83,56,0.146768
83,57,0.203695
83,58,0.179621
83,59,0.183371
83,60,0.207786
83,61,0.174492
83,62,0.111997
83,63,0.106642
83,64,0.0981497
83,65,0.106171
83,66,0.181795
83,67,0.181006
83,68,0.207993
83,69,0.197736
83,70,0.234601
83,71,0.196223
83,72,0.142145
83,73,0.0901165
83,74,0.0203945
83,75,-0.0616685
83,76,-0.0930496
83,77,-0.149313
83,78,-0.150738
83,79,-0.209587
83,80,-0.232908
83,81,-0.199651
83,82,-0.124552
83,83,-0.0939493
83,84,-0.0251544
83,85,0.0242709
83,86,-0.00406566
